17.8,23.2,12.2,1018.9,72,0,1.4,4.1,7.2,12-2015,
19.6,29.2,11.8,1014.7,64,0,1.3,4.1,7.2,12-2015,
18.6,31.2,13,1012.5,63,0,1.9,3.5,3.5,12-2015,
21.3,33.6,14.2,1008.3,49,0,2.6,4.4,7.2,12-2015,
-,-,-,-,-,-,-,-,-,12-2015,
-,-,-,-,-,-,-,-,-,12-2015,
-,-,-,-,-,-,-,-,-,12-2015,
-,-,-,-,-,-,-,-,-,12-2015,
-,-,-,-,-,-,-,-,-,12-2015,
14.1,23.6,13,1015.3,45,0,1.8,3.5,3.5,12-2015,
-,-,-,-,-,-,-,-,-,12-2015,
-,-,-,-,-,-,-,-,-,12-2015,
-,-,-,-,-,-,-,-,-,12-2015,
-,-,-,-,-,-,-,-,-,12-2015,
-,-,-,-,-,-,-,-,-,12-2015,
-,-,-,-,-,-,-,-,-,12-2015,
-,-,-,-,-,-,-,-,-,12-2015,
25.6,34.6,15,1010,44,0,2.3,7.2,10.7,12-2015,
19.6,27.4,14,1001.1,63,0,1.1,7.8,10.7,12-2015,
22.4,30,15.6,1005.4,65,0,1.8,11.7,35.9,12-2015,
11.7,13.6,10.2,1011.8,44,0,1.4,18.7,39.6,12-2015,
-,-,-,-,-,-,-,-,-,12-2015,
-,-,-,-,-,-,-,-,-,12-2015,
-,-,-,-,-,-,-,-,-,12-2015,
29.3,35.2,26,1012.5,58,0,2.6,4.8,7.2,08-2015,
30.3,35,24.6,1010.3,51,0,3.1,5.4,10.7,08-2015,
31.9,35,27.1,1008.9,51,0,2.4,7.2,10.7,08-2015,
29.8,37.6,23.6,1008.9,57,0,2.3,11.3,18,08-2015,
30.2,35.4,25.2,1010.5,59,0,2.3,8.5,14.4,08-2015,
30.2,35.4,25,1009.8,62,0,1.8,8.7,14.4,08-2015,
31.2,39,24.2,1008.1,54,0,2.3,8.1,10.7,08-2015,
30.1,36.4,24.2,1010.2,60,0,1.4,5.4,7.2,08-2015,
31.3,39,24.2,1008.5,58,0,2.3,9.6,18,08-2015,
30.6,35.6,25.8,1009.8,64,0,2.1,10.4,21.7,08-2015,
30.4,35.2,25,1011.5,57,0,2.6,9.6,18,08-2015,
28.4,34,25,1014.9,64,0,1.9,5.9,10.7,08-2015,
28.5,37.8,24,1014.6,60,0,2.3,-,-,08-2015,
27.6,29.6,25.8,1012.8,65,0,1.3,-,-,08-2015,
28.9,39,24,1011.8,60,0,1.8,8.3,14.4,08-2015,
29.7,39,23,1011.6,56,0,1.8,4.8,10.7,08-2015,
30.6,37.5,23.2,1010.4,51,0,2.6,6.7,14.4,08-2015,
29,37,23.2,1008.6,58,0,1.4,6.3,10.7,08-2015,
30.3,37.6,24.2,1005.1,57,0,1.8,5.7,10.7,08-2015,
27.9,40.2,23.8,1007.4,63,8.64,1.1,5.4,10.7,08-2015,
25.2,34,21.8,1011.5,74,0,1.1,4.1,7.2,08-2015,
27.8,35,21.8,1010.1,69,0,1.4,6.7,10.7,08-2015,
27.9,35.6,23.4,1011.3,67,0,1.1,5.4,10.7,08-2015,
28.4,34.4,23.6,1013.3,65,0,2.4,9.8,18,08-2015,
28.8,37,23.6,1014,68,1.27,2.3,7.2,18,08-2015,
28.4,36.4,23.2,1014.7,67,0.25,2.6,8.5,10.7,08-2015,
28.9,36,23,1014.9,57,0,2.1,8.7,18,08-2015,
28.1,36,22,1013.3,52,0,1.9,8.5,18,08-2015,
28.8,36,21.7,1012.9,53,0,2.6,9.6,18,08-2015,
29.3,36,21.7,1012.2,55,0,3.1,9.6,21.7,08-2015,
28.2,36,23,1011.7,64,0,2.3,7.2,10.7,08-2015,
17.1,23,13.2,1023.9,33,0,2.7,6.5,10.7,03-2013,
16.3,25.2,11,1025.2,28,0,2.3,4.6,10.7,03-2013,
17.3,26,10,1022.9,33,0,2.3,3.5,10.7,03-2013,
21.2,34,12.6,1012.5,33,0,3.7,5.7,10.7,03-2013,
22.7,36,11.8,1012.3,27,0,3.1,5.9,10.7,03-2013,
16.2,26.2,12.8,1025.5,35,0,2.6,8.5,18,03-2013,
16.8,23.4,12.4,1020,44,0,3.4,8.7,21.7,03-2013,
19.8,25,10.8,1015.5,71,0,1.9,7.8,14.4,03-2013,
22.8,32.4,18.4,1010.6,68,0,1.1,5.7,18,03-2013,
24.1,33.4,17.8,1006.3,32,0,2.3,9.3,21.7,03-2013,
18.9,26.3,11.6,1017.4,25,0,2.9,4.3,7.2,03-2013,
19,25.8,14,1017.9,30,0,2.6,7.2,18,03-2013,
19.9,27.6,12.8,1022.1,41,0,2.3,5.4,10.7,03-2013,
19.1,27.4,12.8,1023.9,51,0,3.1,9.1,18,03-2013,
19.4,27.2,13,1020.4,57,0,1.8,7.6,25.2,03-2013,
21.7,31,15,1011.9,48,0,1.9,4.1,14.4,03-2013,
25.4,36.4,17.2,1005.5,33,0,2.9,5.9,10.7,03-2013,
27.3,37.8,20,1008.7,29,0,2.7,4.4,10.7,03-2013,
28.3,38.4,16.8,1005.5,23,0,2.6,6.3,10.7,03-2013,
23.3,32.4,17.4,1011.6,66,0,1.4,8.1,14.4,03-2013,
16.8,22.4,14.9,1013.7,94,13.72,0.5,7.8,14.4,03-2013,
22.7,33.8,17.2,1003.1,71,0,2.1,5,18,03-2013,
28.2,37,20.4,1001.4,34,0,2.9,12.6,21.7,03-2013,
23.9,38.1,17.8,1008,29,0,2.9,5,10.7,03-2013,
14.8,24.4,10.2,1019.2,39,0,2.7,13,21.7,03-2013,
11.6,17.9,7.8,1026.2,73,0,1.8,13.5,21.7,03-2013,
13.6,19.2,12.2,1022.4,79,1.78,1.8,7.8,10.7,03-2013,
17.3,20.8,11.2,1018.9,85,0,1.8,9.8,14.4,03-2013,
19.9,25,17.2,1017.9,78,0,1.6,9.6,14.4,03-2013,
22.3,28.6,18.6,1015.1,72,0,1.8,5.9,14.4,03-2013,
24.8,33.2,18.4,1010.7,65,0,1.9,4.4,10.7,03-2013,
21.4,29,16,1014.9,72,0,2.3,6.3,14.4,05-2015,
20.9,25,17,1012.6,82,0,1.3,6.7,10.7,05-2015,
22.4,25.4,18.4,1011.4,86,0,1.6,6.7,10.7,05-2015,
21.2,27.6,15.2,1014.5,64,0,2.9,5,7.2,05-2015,
22.1,27.6,20.2,1010.2,91,7.87,0.6,10.4,21.7,05-2015,
24.4,29.4,21.6,1008.6,80,0.25,1.8,6.3,10.7,05-2015,
26.3,32,22.6,1007.1,77,0,1,7.2,10.7,05-2015,
27.1,33.2,22,1006.7,79,0,1.3,7.2,10.7,05-2015,
25.7,35.4,20.2,1006.8,70,0.51,1.3,5.4,14.4,05-2015,
25.7,35.9,20.4,1004.8,76,12.19,1.1,5,10.7,05-2015,
26.7,31.6,20.4,1007.7,77,12.19,1,5.2,10.7,05-2015,
23.7,30.7,19.6,1013.7,82,0,1.4,8.1,14.4,05-2015,
24.1,29.4,21.6,1014,79,11.43,1.6,8.1,14.4,05-2015,
24.7,30.2,21,1013.3,78,0,1.3,7.6,14.4,05-2015,
25.7,31.8,22.4,1010.9,76,0.25,1.1,5.4,7.2,05-2015,
26.2,33,20.4,1007.6,74,0.25,1.3,8.1,14.4,05-2015,
28.6,33.9,20.4,1007.7,73,0,1.8,5.9,14.4,05-2015,
25.7,35.6,22.6,1012.7,82,3.05,1.3,3.5,3.5,05-2015,
25.6,31,23,1011.6,85,2.79,1,7.6,14.4,05-2015,
26.3,31,22.8,1009.2,78,0.25,1.4,6.7,14.4,05-2015,
25,33,22.8,1012.2,83,0,1.3,6.3,10.7,05-2015,
23.7,29.6,21.2,1014.5,81,1.52,1.4,7.6,18,05-2015,
25.6,30.2,22.4,1013.5,79,0,1.6,7.2,14.4,05-2015,
23.9,32.6,19,1010.6,81,0,1.8,10.7,25.2,05-2015,
26.8,32.6,19,1007.4,71,0.76,1.9,5.7,14.4,05-2015,
27.1,33.7,21,1008.3,79,0,1.6,7.6,14.4,05-2015,
26.8,32,24,1011.4,80,0.76,1,8.1,10.7,05-2015,
26.3,31,22.6,1012.5,78,0,1.1,11.5,18,05-2015,
26.2,32.4,22.6,1012,77,0,1.8,6.7,10.7,05-2015,
26.7,32.4,22.6,1012,75,0,1.6,9.8,18,05-2015,
22.9,32.8,20,1016.2,72,1.02,1.6,7.6,21.7,05-2015,
-,-,-,-,-,-,-,-,-,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
27.9,32,23.6,1011.5,61,0,2.6,-,-,09-2013,
25.2,31.2,22.2,1013.9,79,15.75,1.4,6.3,14.4,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
25.8,32.6,20.2,1011.6,75,3.05,1.8,4.4,7.2,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
23.2,27.3,20.8,1010.5,75,0,1.3,-,-,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
-,-,-,-,-,-,-,-,-,09-2013,
-,-,-,-,-,-,-,-,-,01-2013,
6.5,10.6,5.6,1026,92,5.08,0.5,5.4,10.7,01-2013,
-,-,-,-,-,-,-,-,-,01-2013,
5.1,5.8,4.4,1029.2,93,0.76,0.3,6.5,10.7,01-2013,
7.4,14.4,4.4,1028.1,85,3.05,0.3,4.3,7.2,01-2013,
11.9,17.6,8.2,1026.1,72,3.56,1.3,4.8,10.7,01-2013,
12.2,19,6.8,1023.1,62,0,1.8,5,10.7,01-2013,
14,16.4,12.2,1013.5,70,0,1.1,5.4,10.7,01-2013,
15.9,21.2,11.4,1011.5,66,3.05,1.6,4.8,7.2,01-2013,
16.6,23.8,10,1017.1,52,0,2.3,4.6,10.7,01-2013,
17.1,25.2,9.4,1014.1,63,0,1.6,4.1,10.7,01-2013,
19.1,26.8,14.6,1007.5,56,0,1.6,4.1,7.2,01-2013,
16.4,29,11.8,1011.3,53,0,2.3,6.7,10.7,01-2013,
11.5,15.8,7,1018.2,46,0,2.1,6.7,10.7,01-2013,
9.9,16.8,6.8,1017.4,62,0,1.8,6.3,21.7,01-2013,
9.3,17,5.9,1025.2,47,0,1.6,10.7,21.7,01-2013,
11.8,19,5.6,1029.2,35,0,2.9,4.1,7.2,01-2013,
13.2,21.2,4.4,1030.1,46,0,1.9,5.7,14.4,01-2013,
13.5,19.8,8,1024.3,51,0,1.3,3.1,7.2,01-2013,
17.4,25.2,9.4,1018.9,61,0,1.3,5.4,18,01-2013,
16,23.4,10.6,1021.6,53,0,1.3,3.5,7.2,01-2013,
17.6,24.4,12,1020.7,78,0.51,1.1,8.1,18,01-2013,
18.3,23.6,15.4,1023.4,78,0,1,5,10.7,01-2013,
20.3,28.2,14.2,1022.4,65,0,1.8,3.5,10.7,01-2013,
21.7,29.8,15.3,1018.2,58,0,1.6,5,10.7,01-2013,
21.5,31,14.2,1015.9,63,0,1.4,4.4,10.7,01-2013,
20.4,28.1,14.4,1014.4,57,0,1.4,6.3,18,01-2013,
21.1,28.2,16.4,1012.9,65,0,1.4,4.6,10.7,01-2013,
25.4,31.6,20,1007.7,52,0,1.9,9.4,18,01-2013,
20.1,33.2,12,1011.4,30,0,1.9,5,10.7,01-2013,
15.3,23,11,1022.9,32,0,2.6,8.5,21.7,01-2013,
-,-,-,-,-,-,-,-,-,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
16.4,19,12.8,1025.2,63,0,13.8,9.4,14.4,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
19.1,26.4,13.2,1014.2,90,32.51,7.2,6.3,14.4,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
18.3,26,14.8,1021.2,84,19.81,8.4,8.3,21.7,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
26.6,33.5,18.2,1011.5,54,0,16.7,6.3,14.4,03-1997,
-,-,-,-,-,-,-,-,-,03-1997,
25.2,29.6,23,1010.7,81,0,0.8,-,-,10-2013,
25.2,32,22,1010,77,0,1.4,5.4,7.2,10-2013,
-,-,-,-,-,-,-,-,-,10-2013,
27.4,29.4,24.2,-,71,0,1.6,6.3,7.2,10-2013,
-,-,-,-,-,-,-,-,-,10-2013,
23.8,29.6,20.4,1014.6,64,0,1.4,7.2,10.7,10-2013,
-,-,-,-,-,-,-,-,-,10-2013,
-,-,-,-,-,-,-,-,-,10-2013,
18.8,20.6,16.8,1013.9,68,0,1.6,-,-,10-2013,
-,-,-,-,-,-,-,-,-,10-2013,
-,-,-,-,-,-,-,-,-,10-2013,
25.9,27.6,23.6,1010.3,76,0,0.8,13.5,35.9,10-2013,
-,-,-,-,-,-,-,-,-,10-2013,
-,-,-,-,-,-,-,-,-,10-2013,
25.3,28,22.6,1011.5,81,0,0.8,9.1,10.7,10-2013,
-,-,-,-,-,-,-,-,-,10-2013,
24.3,30.4,21.6,1012.2,80,0,1,7.2,10.7,10-2013,
-,-,-,-,-,-,-,-,-,10-2013,
-,-,-,-,-,-,-,-,-,10-2013,
-,-,-,-,-,-,-,-,-,10-2013,
20.8,26.1,17.6,1012.8,80,0,0.6,-,-,10-2013,
22.1,25,18.6,1016.2,70,0,1.4,6.3,10.7,10-2013,
-,-,-,-,-,-,-,-,-,10-2013,
-,-,-,-,-,-,-,-,-,10-2013,
-,-,-,-,-,-,-,-,-,10-2013,
-,-,-,-,-,-,-,-,-,10-2013,
-,-,-,-,-,-,-,-,-,10-2013,
22,24.6,20.4,1015.1,87,0,0.6,-,-,10-2013,
24.1,26,21.6,1013.7,79,0,1.6,8.1,14.4,10-2013,
-,-,-,-,-,-,-,-,-,10-2013,
25.4,28.2,23,1009.5,73,0,1.8,3.5,3.5,10-2013,
25.6,33.6,20.4,1012.5,53,0,2.1,11.5,21.7,03-2016,
23.3,35.4,18,1016.6,63,2.03,1.1,7.2,14.4,03-2016,
24.7,36,18.4,1012.1,52,0,1.4,5.4,14.4,03-2016,
24.9,38,18,1015.9,51,0,1.6,8.5,14.4,03-2016,
21.1,28.6,17.8,1015.4,75,0,1,5.2,7.2,03-2016,
21.6,25.6,17.8,1015.5,76,0,1,8.1,18,03-2016,
22.7,29.2,19.4,1007.5,73,0,1,5.9,10.7,03-2016,
24.6,33.2,19,1002.2,58,0,1,6.3,14.4,03-2016,
21.3,29.2,16.6,1000.6,56,0,1.3,8.1,21.7,03-2016,
14.6,16.6,12,1009,71,15.49,1.4,8.5,18,03-2016,
15.2,21.4,11.6,1012.5,66,9.65,2.4,9.8,14.4,03-2016,
18.7,27.6,13.6,1013.8,60,0,2.3,4.1,7.2,03-2016,
24.3,33.4,16,1009.1,39,0,3.1,7.2,14.4,03-2016,
25.5,35.4,15,1010.2,32,0,1.9,4.6,10.7,03-2016,
29.2,37,17,1006.7,28,0,2.7,6.5,10.7,03-2016,
25.4,37.6,20,1009.1,52,0,2.3,5.4,10.7,03-2016,
24.2,31.2,21,1008.6,75,0,1,5.9,14.4,03-2016,
25.2,32.6,20,1005.3,68,0,1,3.5,3.5,03-2016,
20,30,13.4,1012.1,68,0,1.4,9.8,21.7,03-2016,
12.9,18.6,10.4,1025.5,60,0,1.9,5.9,10.7,03-2016,
15.3,20.4,11.2,1027.4,55,0,2.7,7.2,14.4,03-2016,
17.5,29,11.4,1019.4,56,0,1.9,9.1,14.4,03-2016,
23.1,34.8,11,1008.2,52,0,1.3,5.4,14.4,03-2016,
26.1,38.4,15,1008.7,28,0,3.1,8.3,21.7,03-2016,
20.9,28.8,15,1012.2,39,0,3.4,7.8,10.7,03-2016,
19.9,27,14,1008.6,63,0,1.6,6.7,14.4,03-2016,
22.3,29.8,14,1012.1,59,0,1.6,6.7,14.4,03-2016,
19.9,24.2,18.4,1015.3,87,0,0.8,9.1,10.7,03-2016,
21.4,28.6,18.8,1011.3,85,6.6,0.6,6.7,14.4,03-2016,
24.3,30.6,21.4,1005.7,78,0,0.8,5.7,10.7,03-2016,
26.5,36.4,20.4,1002.5,46,0,1.4,5.9,10.7,03-2016,
25.1,34,16,1003.2,57,0,1.9,7.6,14.4,04-2017,
26.4,36.6,19,1002.2,56,0,1.9,9.8,21.7,04-2017,
25.5,36.8,17,1007.4,39,0,2.7,12,21.7,04-2017,
25.5,34.6,17,1003.8,34,0,2.7,6.7,14.4,04-2017,
23.9,38.6,17.4,1010.2,34,0,1.9,5.9,10.7,04-2017,
21.9,27.6,16.2,1020,36,0,2.9,12,21.7,04-2017,
19.2,27.4,15.6,1019,59,0,2.1,8.3,14.4,04-2017,
21.9,27.6,18,1015,69,0,1.3,6.7,10.7,04-2017,
22.2,29.2,16.6,1010,72,0,1.9,9.3,21.7,04-2017,
26.5,32.4,18.4,1008.9,63,0,1.6,9.1,14.4,04-2017,
25.6,33.6,20.6,1011.6,75,0,0.8,9.4,10.7,04-2017,
22.3,30.6,17.6,1016,75,44.7,1.8,11.3,18,04-2017,
21.3,28.2,17.6,1015.3,83,1.02,2.3,12.6,21.7,04-2017,
-,-,-,-,-,-,-,-,-,04-2017,
23.2,27.6,18.6,1012.7,78,0.76,1.9,7.2,14.4,04-2017,
23.3,29.2,20,1012.3,77,0,1,5.4,10.7,04-2017,
23,26.2,19,1012.7,78,0,1.8,6.5,14.4,04-2017,
23,29.6,17.6,1012.8,72,1.02,1.3,5.4,7.2,04-2017,
24.8,32.8,16.6,1012.6,62,0,1.8,7.2,14.4,04-2017,
24.5,33.2,20.2,1012.7,-,0,1.4,6.3,10.7,04-2017,
25.2,32.6,19.4,1009.7,67,0,1.6,8.3,14.4,04-2017,
25.9,33.2,19.4,1006.9,65,0,1.8,6.7,14.4,04-2017,
18.4,23.6,15,1019,70,0,1.9,5.4,7.2,04-2017,
23.2,27.4,17,1011.2,57,0,2.3,7.2,10.7,04-2017,
28.1,38.4,16.4,1002.5,42,0,2.4,7.8,14.4,04-2017,
30.4,41.8,19.4,997.2,29,0,2.3,8.5,14.4,04-2017,
27.6,40.2,20,1001.9,41,0,1.9,10.4,21.7,04-2017,
29,39.6,21.2,999,56,0,1.9,8.5,21.7,04-2017,
32.2,41.8,21.2,996.3,39,0,2.1,8.7,14.4,04-2017,
26.8,42.2,16.6,1007,34,0,2.6,7.2,14.4,04-2017,
24.2,29.2,18,1012.6,71,0,1.8,4.6,10.7,11-2016,
25.3,31.6,19,1012.6,73,0,1.8,5,7.2,11-2016,
25,31.8,21,1015.4,81,14.48,1.6,8.7,14.4,11-2016,
22.2,30.4,20.6,1019.5,90,37.08,1.1,5.9,14.4,11-2016,
20.9,24.8,19.2,1020.2,91,51.31,1.1,5.4,14.4,11-2016,
21.9,24.6,20.4,1016.7,90,0,1.1,4.1,7.2,11-2016,
22,25.4,19.8,1015,85,0,1,4.4,7.2,11-2016,
21.3,28.8,17.6,1017.3,85,0,1.6,4.1,7.2,11-2016,
18.4,26,15.8,1021.2,81,6.6,1.1,4.3,7.2,11-2016,
17.8,20.4,15.6,1022.7,80,1.78,1,3.5,3.5,11-2016,
-,-,-,-,-,-,-,-,-,11-2016,
16.8,19,15.2,1023.2,93,1.52,1,3.5,3.5,11-2016,
15.7,18.2,14.6,1022.5,94,4.83,0.8,3.5,3.5,11-2016,
17.8,21.4,15.8,1019.7,85,8.13,1,3.5,3.5,11-2016,
19.1,25,14.8,1018.7,84,0,1.4,3.5,3.5,11-2016,
21.1,28.8,14,1016.5,65,0,1.8,4.3,7.2,11-2016,
19.5,28.6,14,1011.3,73,0,1.4,5.7,10.7,11-2016,
21.6,28.2,14,1011.4,76,0,1.1,4.3,7.2,11-2016,
18.4,26.8,13.2,1029.7,46,0,1.6,6.7,7.2,11-2016,
15.3,20.4,9,1028.5,49,0,1.9,4.8,7.2,11-2016,
17.4,22.6,13.8,1019.7,60,0,1.6,5.4,10.7,11-2016,
20.1,25.8,11.4,1013,71,0,1.3,4.3,7.2,11-2016,
20,28.4,14.4,1015.7,76,0,1,4.6,7.2,11-2016,
20.1,23.2,18,1019.1,72,0,1,5.4,10.7,11-2016,
19.7,22,18.2,1019.6,82,0,1,5.7,10.7,11-2016,
20,26.8,17.6,1023.7,79,0,1,6.1,10.7,11-2016,
20,25.4,17.6,1017,82,1.02,1.1,6.3,7.2,11-2016,
22.2,31,16.4,1004.5,63,0,1.4,5.4,10.7,11-2016,
24,35,16,1000.3,47,0,1.4,5,10.7,11-2016,
20,34.6,16,1009.7,43,0,1.9,7.2,14.4,11-2016,
26.1,34.2,17,1006.7,66,0,2.1,4.8,7.2,05-2013,
23.2,25.8,18.8,1012.8,80,1.02,2.3,8.1,18,05-2013,
15.4,27.4,11,1025.4,48,13.46,3.4,8.5,18,05-2013,
18.4,26,13.2,1017.1,42,0,3.4,7.2,14.4,05-2013,
21.6,28.6,16.4,1013.5,53,0,3.4,6.7,14.4,05-2013,
24.1,31.6,16,1013.1,62,0,2.1,7.6,14.4,05-2013,
22.9,30.6,16,1015.4,60,0,2.6,10.7,18,05-2013,
24.7,32,20.5,1011.5,67,0,1.6,7.6,14.4,05-2013,
27.8,33.6,22.2,1009.4,61,0,1.6,8.1,21.7,05-2013,
30.7,38.6,21.6,1007.5,38,0,2.7,5,10.7,05-2013,
25.1,39.6,20.6,1012.4,64,0,1.8,7.6,21.7,05-2013,
17.8,20.2,16,1020.9,94,9.14,0.6,3.5,3.5,05-2013,
19.1,21.2,17,1023,86,2.54,1,6.3,7.2,05-2013,
19.4,24,17,1020.6,89,21.08,1,7.2,14.4,05-2013,
22.7,29.4,20.1,1015.6,84,0,1,5.4,10.7,05-2013,
27.9,37,22.6,1008.9,63,0,1.6,5,10.7,05-2013,
29.4,38.4,22,1006.7,54,0,1.6,7.2,18,05-2013,
30.6,36.4,22,1007.7,55,0,1.4,9.1,21.7,05-2013,
29.5,37.4,24.8,1006.2,57,0,1.6,6.3,14.4,05-2013,
30.6,37.8,23,1004.6,54,0,1.6,6.7,10.7,05-2013,
29.6,36,23,1003.9,65,0,1.3,6.7,10.7,05-2013,
28.4,34.4,23.6,1006.7,70,0.25,0.6,5.9,14.4,05-2013,
27.7,33.2,23.2,1009.4,65,0,1.4,7.8,10.7,05-2013,
27.6,32.6,23.2,1011.9,72,0,0.8,12.6,21.7,05-2013,
24.9,31,19,1014.3,69,1.27,1.1,10.7,18,05-2013,
27.8,32.4,23.2,1013.5,68,0,1.8,9.6,10.7,05-2013,
28.1,33.4,20,1011.2,66,0,2.3,13.1,21.7,05-2013,
28.4,34,21.8,1006.8,63,0,2.4,9.1,18,05-2013,
27.9,34.2,21.8,1004.6,65,0,1.8,13.9,21.7,05-2013,
27.4,33,22.6,1004.5,70,0,1.6,7.6,14.4,05-2013,
28.1,35,24.2,1007.3,70,0,1.1,5.2,57.6,05-2013,
-,-,-,-,-,-,-,-,-,01-2014,
-,-,-,-,-,-,-,-,-,01-2014,
-,-,-,-,-,-,-,-,-,01-2014,
-,-,-,-,-,-,-,-,-,01-2014,
-,-,-,-,-,-,-,-,-,01-2014,
-,-,-,-,-,-,-,-,-,01-2014,
-,-,-,-,-,-,-,-,-,01-2014,
4.5,7.8,0.5,1024.7,86,0,1.4,3.5,3.5,01-2014,
10.5,12,8.8,1019,91,0,1.4,3.5,3.5,01-2014,
-,-,-,-,-,-,-,-,-,01-2014,
-,-,-,-,-,-,-,-,-,01-2014,
-,-,-,-,-,-,-,-,-,01-2014,
-,-,-,-,-,-,-,-,-,01-2014,
-,-,-,-,-,-,-,-,-,01-2014,
-,-,-,-,-,-,-,-,-,01-2014,
12.7,21.8,6.6,1021.2,59,0,1.3,-,-,01-2014,
-,-,-,-,-,-,-,-,-,01-2014,
-,-,-,-,-,-,-,-,-,01-2014,
14.3,22.4,10,1022.1,73,0,1,-,-,01-2014,
-,-,-,-,-,-,-,-,-,01-2014,
-,-,-,-,-,-,-,-,-,01-2014,
-,-,-,-,-,-,-,-,-,01-2014,
14.4,22.2,8.6,1014.9,68,0,1.4,3.5,3.5,01-2014,
-,-,-,-,-,-,-,-,-,01-2014,
4.5,9.6,0.8,1028.4,82,0,1,3.5,3.5,01-2014,
14.5,24.6,8,1014.4,70,0,1,-,-,01-2014,
19.1,31.4,8,1010.9,54,0,1.1,3.5,3.5,01-2014,
-,-,-,-,-,-,-,-,-,01-2014,
1.3,5,-1,1031.5,79,3.05,1.8,4.4,7.2,01-2014,
5.7,15,-1,1022.9,75,0,0.8,-,-,01-2014,
15.5,24.8,10.2,1012.6,66,0,1.1,-,-,01-2014,
17.7,23.8,12,1015.5,45,0,2.9,7.2,10.7,12-2016,
-,-,-,-,-,-,-,-,-,12-2016,
20,23.8,15,1009,85,0,1,4.1,7.2,12-2016,
15.6,18.4,12.4,1010.2,94,6.1,0.6,4.4,7.2,12-2016,
13.3,21.2,10.2,1012.7,78,6.1,1.6,5.4,10.7,12-2016,
17.8,26.6,9.8,1011.7,55,0,2.1,6.3,10.7,12-2016,
17.7,28.6,11.6,1013.7,67,0,1.6,4.8,7.2,12-2016,
14.8,20.2,10,1020.7,87,0,0.8,5.4,7.2,12-2016,
5.1,8.4,3.6,1034.3,93,1.02,0.5,5.7,7.2,12-2016,
8.2,10.9,6.4,1030.4,88,0,0.5,4.8,10.7,12-2016,
11.4,12.8,6.2,1020,95,0,0.5,3.5,3.5,12-2016,
20,26.2,10.6,1014.7,69,0,1.6,5,10.7,12-2016,
20.6,28,16.6,1013.9,69,0,1.4,4.3,7.2,12-2016,
20.1,29.8,13.6,1016.3,72,0,1.4,6.7,10.7,12-2016,
-,-,-,-,-,-,-,-,-,12-2016,
18.7,25.6,15.4,1016.8,81,0,1,4.8,7.2,12-2016,
24.3,32.4,18.2,1008.4,59,0,1.4,4.3,7.2,12-2016,
18.9,35.6,10.6,1013.3,56,0,1.6,5,7.2,12-2016,
-,-,-,-,-,-,-,-,-,12-2016,
9.2,15.6,5.4,1033.2,54,0,1.6,4.8,7.2,12-2016,
15.4,23.2,11,1024.4,53,0,1.6,4.8,7.2,12-2016,
18.3,25.4,9.6,1020.8,70,0,1.4,4.3,7.2,12-2016,
